,Scholl,Free education,Age,Class,District,Sex,Direction of education
12899,1,1,9,3,6,female,Artistic
12900,1,1,9,3,6,male,Technical
12901,1,1,9,3,2,male,Sports
12902,1,1,9,3,6,female,Sports
12903,1,1,9,3,13,female,Natural science
12904,1,1,9,3,6,female,Sports
12905,1,1,9,3,2,male,Technical
12906,1,1,9,3,3,male,Artistic
12907,1,1,9,3,3,male,Artistic
12908,1,1,9,3,3,male,Artistic
12909,1,1,9,3,3,male,Artistic
12910,1,1,9,3,11,female,Sports
12911,1,1,9,3,3,male,Artistic
12912,1,1,9,3,6,male,Artistic
12913,1,1,9,3,6,male,Artistic
12914,1,1,9,3,6,male,Sports
12915,1,1,9,3,7,male,Sports
12916,1,1,9,3,16,female,Natural science
12917,1,1,9,3,16,female,Natural science
12918,1,1,9,3,6,male,Natural science
12919,2,1,9,3,6,male,Natural science
12920,1,1,9,3,6,male,Sports
12921,2,1,9,3,6,female,Artistic
12922,1,1,9,3,6,male,Technical
12923,1,1,9,3,6,male,Technical
12924,1,1,9,3,11,male,Artistic
12925,1,1,9,3,6,female,Artistic
12926,1,1,9,3,6,female,Artistic
12927,1,1,9,3,11,male,Artistic
12928,1,1,9,3,6,male,Technical
12929,1,1,9,3,6,male,Sports
12930,1,1,9,3,6,female,Sports
12931,1,1,9,3,6,male,Sports
12932,1,1,9,3,2,female,Sports
12933,1,1,9,3,2,female,Sports
12934,1,1,9,3,2,female,Artistic
12935,1,1,9,3,2,female,Artistic
12936,1,1,9,3,6,male,Socio-pedagogical
12937,1,1,9,3,6,male,Natural science
12938,1,1,9,3,6,male,Natural science
12939,1,1,9,3,6,male,Technical
12940,1,1,9,3,2,female,Technical
12941,1,1,9,3,2,female,Technical
12942,1,1,9,3,2,female,Technical
12943,1,1,9,3,6,male,Technical
12944,1,1,9,3,6,male,Technical
12945,1,1,9,3,6,male,Technical
12946,1,1,9,3,6,male,Technical
12947,1,1,9,3,6,male,Technical
12948,1,0,9,3,6,male,Artistic
12949,1,0,8,3,2,female,Artistic
12950,1,0,9,3,2,female,Artistic
12951,1,0,9,3,2,female,Artistic
12952,1,1,9,3,6,female,Artistic
12953,1,1,9,3,2,female,Artistic
12954,1,1,9,3,2,female,Artistic
12955,1,1,9,3,6,female,Artistic
12956,1,1,9,3,12,male,Sports
12957,1,1,9,3,6,male,Technical
12958,1,1,9,3,2,female,Artistic
12959,1,1,9,3,2,female,Artistic
12960,1,1,9,3,8,male,Socio-pedagogical
12961,1,1,9,3,8,male,Socio-pedagogical
12962,1,1,9,3,8,male,Sports
12963,1,1,9,3,16,male,Technical
12964,1,1,9,3,6,male,Technical
12965,1,1,9,3,6,male,Sports
12966,1,0,9,3,4,female,Artistic
12967,1,1,9,2,4,female,Technical
12968,1,1,9,3,6,male,Sports
12969,1,1,9,3,4,female,Sports
12970,1,1,9,3,10,male,Natural science
12971,2,1,9,3,6,male,Sports
12972,1,1,9,3,17,male,Sports
12973,1,1,9,2,6,male,Sports
12974,1,1,9,3,11,male,Sports
12975,2,1,9,2,16,male,Sports
12976,1,1,9,3,13,female,Natural science
12977,1,1,9,3,3,female,Technical
12978,1,1,9,3,3,female,Technical
12979,1,1,9,3,11,female,Artistic
12980,1,1,9,3,11,female,Artistic
12981,1,1,9,3,11,female,Artistic
12982,1,1,9,3,11,female,Socio-pedagogical
12983,1,1,9,3,4,female,Artistic
12984,1,1,9,3,4,female,Artistic
12985,1,1,9,3,4,female,Artistic
12986,1,1,9,3,4,female,Artistic
12987,1,1,9,3,13,female,Artistic
12988,1,1,9,3,1,male,Technical
12989,1,1,9,3,3,male,Natural science
12990,1,1,9,3,3,male,Natural science
12991,1,1,9,3,6,male,Sports
12992,1,1,9,3,10,female,Socio-pedagogical
12993,1,1,9,4,5,male,Natural science
12994,1,1,9,3,3,male,Natural science
12995,1,1,9,4,5,male,Natural science
12996,1,1,9,3,3,male,Natural science
12997,1,1,9,3,10,female,Tourism
12998,1,1,9,3,6,female,Sports
12999,1,1,9,3,6,female,Sports
13000,1,1,9,3,6,female,Sports
13001,1,1,9,3,6,female,Artistic
13002,1,1,9,4,5,male,Natural science
13003,1,1,9,3,5,male,Tourism
13004,2,1,9,3,3,male,Artistic
13005,1,1,9,2,9,male,Artistic
13006,1,1,9,3,3,female,Socio-pedagogical
13007,1,1,9,3,3,female,Natural science
13008,1,1,9,2,3,female,Artistic
13009,1,1,9,3,3,male,Sports
13010,1,1,9,3,2,male,Natural science
13011,1,1,9,3,3,female,Artistic
13012,1,1,9,3,6,female,Artistic
13013,1,1,9,3,6,female,Artistic
13014,1,1,9,3,6,female,Artistic
13015,1,1,9,3,6,male,Sports
13016,1,1,9,3,10,female,Sports
13017,1,1,9,3,6,male,Technical
13018,1,1,9,3,2,female,Socio-pedagogical
13019,1,1,9,4,7,male,Socio-pedagogical
13020,1,0,9,3,2,female,Artistic
13021,1,1,9,3,10,male,Tourism
13022,1,1,9,3,10,male,Sports
13023,1,1,9,3,6,male,Sports
13024,1,1,9,3,2,male,Technical
13025,1,1,9,3,2,male,Sports
13026,1,1,9,3,12,male,Technical
13027,1,1,9,3,6,female,Artistic
13028,1,1,9,3,13,female,Artistic
13029,1,1,9,3,8,male,Technical
13030,1,1,9,3,6,male,Sports
13031,1,1,9,2,6,male,Technical
13032,1,1,9,3,5,female,Artistic
13033,1,1,9,3,5,female,Artistic
13034,1,1,9,3,5,female,Artistic
13035,1,1,9,3,4,female,Sports
13036,1,1,9,3,6,male,Sports
13037,1,1,9,3,11,male,Artistic
13038,1,1,9,3,6,male,Sports
13039,1,1,9,3,2,male,Natural science
13040,1,1,9,3,6,male,Sports
13041,1,1,9,3,3,male,Natural science
13042,1,1,9,3,3,male,Natural science
13043,1,1,9,3,6,female,Technical
13044,1,1,9,3,2,female,Artistic
13045,1,1,9,3,2,female,Artistic
13046,1,1,9,3,2,male,Sports
13047,1,1,9,3,10,male,Sports
13048,1,1,9,3,6,male,Sports
13049,1,1,9,3,6,male,Sports
13050,1,1,9,3,6,male,Sports
13051,1,1,9,3,7,male,Artistic
13052,1,1,9,3,7,male,Artistic
13053,1,1,9,3,7,male,Artistic
13054,1,1,9,3,7,male,Sports
13055,1,1,9,6,7,male,Technical
13056,1,1,9,3,6,male,Technical
13057,1,1,9,3,6,female,Artistic
13058,1,1,9,3,6,female,Artistic
13059,1,1,9,3,16,female,Artistic
13060,1,1,11,4,6,male,Sports
13061,1,1,9,3,6,female,Technical
13062,1,1,9,3,16,female,Artistic
13063,1,1,9,3,6,male,Natural science
13064,1,1,9,3,6,male,Tourism
13065,1,1,9,3,6,female,Artistic
13066,1,1,9,3,16,female,Technical
13067,1,0,9,3,6,female,Artistic
13068,1,1,9,2,6,female,Artistic
13069,1,1,9,3,6,female,Artistic
13070,1,1,9,3,6,male,Artistic
13071,1,1,9,3,13,female,Artistic
13072,1,1,9,3,6,female,Sports
13073,1,1,9,3,6,female,Sports
13074,1,1,9,3,12,male,Socio-pedagogical
13075,1,1,9,2,6,female,Sports
13076,1,1,9,3,11,female,Artistic
13077,1,1,9,3,11,female,Artistic
13078,1,1,9,3,11,female,Artistic
13079,1,1,9,3,6,female,Sports
13080,1,1,9,3,11,female,Sports
13081,1,1,9,3,10,male,Natural science
13082,1,1,9,3,10,male,Tourism
13083,1,1,9,3,6,female,Technical
13084,1,1,9,9,6,male,Sports
13085,1,1,9,3,1,female,Sports
13086,1,1,9,3,3,male,Technical
13087,1,1,9,3,3,male,Technical
13088,1,1,9,3,14,male,Sports
13089,1,1,9,3,3,female,Natural science
13090,1,1,9,3,8,male,Technical
13091,1,1,9,3,8,female,Artistic
13092,1,1,9,3,8,female,Artistic
13093,1,1,9,3,8,female,Artistic
13094,1,1,9,3,13,male,Natural science
13095,1,1,9,2,6,female,Artistic
13096,1,1,9,2,6,female,Artistic
13097,1,1,9,3,10,female,Sports
13098,1,1,9,3,6,female,Artistic
13099,1,1,9,4,1,male,Artistic
13100,1,1,9,3,6,female,Natural science
13101,1,1,9,3,6,male,Natural science
13102,1,1,9,3,6,female,Sports
13103,1,1,9,3,6,male,Technical
13104,1,1,9,4,1,male,Technical
13105,1,1,9,3,6,female,Technical
13106,1,1,9,3,6,male,Technical
13107,1,1,9,3,7,male,Technical
13108,1,1,9,3,5,male,Technical
13109,1,1,9,3,3,male,Artistic
13110,1,1,9,3,8,male,Technical
13111,1,1,9,3,1,female,Socio-pedagogical
13112,1,1,9,3,4,male,Sports
13113,1,1,9,3,15,female,Natural science
13114,1,1,9,3,7,female,Artistic
13115,1,1,9,3,7,female,Artistic
13116,1,1,9,3,3,female,Artistic
13117,1,1,9,3,6,male,Natural science
13118,1,1,9,3,6,male,Technical
13119,1,1,9,3,6,female,Artistic
13120,1,1,9,4,6,female,Sports
13121,1,1,9,3,7,male,Artistic
13122,1,1,9,3,10,male,Sports
13123,1,1,9,3,7,male,Natural science
13124,1,1,9,3,11,male,Tourism
13125,1,1,9,3,7,male,Technical
13126,1,1,9,3,7,male,Technical
13127,1,1,9,2,11,male,Technical
13128,1,1,9,3,7,male,Technical
13129,1,1,9,3,6,female,Sports
13130,1,1,9,3,13,female,Natural science
13131,1,1,9,3,2,female,Natural science
13132,1,1,8,2,2,female,Natural science
13133,1,1,9,3,6,female,Artistic
13134,1,1,9,3,6,female,Artistic
13135,1,1,9,3,6,female,Artistic
13136,1,1,9,3,6,female,Artistic
13137,1,1,9,3,13,male,Sports
13138,1,1,9,3,3,female,Sports
13139,1,1,9,2,3,female,Sports
13140,1,1,9,3,8,male,Technical
13141,1,1,9,3,8,male,Technical
13142,1,1,8,2,5,male,Natural science
13143,1,1,8,3,6,female,Artistic
13144,1,1,8,3,6,female,Artistic
13145,1,1,9,3,3,male,Technical
13146,1,1,9,3,3,male,Technical
13147,1,1,9,3,6,male,Artistic
13148,1,1,9,3,6,male,Artistic
13149,1,1,9,3,13,male,Artistic
13150,1,1,9,3,13,male,Sports
13151,1,1,9,3,6,male,Artistic
13152,1,1,9,3,13,male,Sports
13153,1,1,9,3,10,male,Sports
13154,1,1,9,3,13,male,Natural science
13155,1,1,9,3,10,male,Natural science
13156,1,1,9,3,16,male,Natural science
13157,1,1,9,3,3,female,Tourism
13158,1,1,9,3,13,male,Technical
13159,1,1,9,3,11,female,Technical
13160,1,1,9,3,6,male,Technical
13161,1,1,9,3,13,male,Technical
13162,1,1,9,3,10,male,Technical
13163,1,1,9,3,6,male,Technical
13164,1,1,9,3,13,male,Technical
13165,1,1,9,3,11,female,Artistic
13166,1,1,9,3,11,male,Sports
13167,1,1,9,3,13,male,Sports
13168,1,1,9,3,10,female,Technical
13169,1,1,9,3,6,female,Sports
13170,1,1,9,3,8,male,Sports
13171,1,1,9,3,8,male,Sports
13172,1,1,9,3,8,male,Sports
13173,2,1,9,3,8,male,Artistic
13174,1,1,9,4,8,male,Technical
13175,1,1,9,4,8,male,Technical
13176,1,1,9,3,1,male,Artistic
13177,1,1,9,3,1,male,Sports
13178,1,1,9,3,1,male,Sports
13179,1,1,9,3,1,male,Sports
13180,1,1,9,3,7,male,Sports
13181,1,1,9,3,1,male,Technical
13182,1,1,8,3,14,female,Artistic
13183,1,1,9,2,1,female,Sports
13184,1,1,8,2,8,female,Sports
13185,1,1,10,3,6,male,Natural science
13186,1,1,9,3,6,male,Technical
13187,1,1,9,3,7,female,Artistic
13188,1,1,9,3,7,female,Artistic
13189,1,1,9,3,5,male,Natural science
13190,1,1,9,3,5,male,Sports
13191,1,1,9,3,2,female,Natural science
13192,1,1,9,3,11,male,Technical
13193,1,1,9,3,7,female,Artistic
13194,1,1,9,3,6,female,Artistic
13195,1,1,9,3,6,female,Artistic
13196,1,1,9,3,6,female,Artistic
13197,1,1,9,3,6,female,Artistic
13198,1,1,9,3,6,female,Artistic
13199,1,1,9,3,6,female,Artistic
13200,1,1,9,3,6,female,Artistic
13201,1,1,9,3,11,female,Sports
13202,1,1,9,3,11,female,Technical
13203,1,1,9,3,11,female,Sports
13204,1,1,9,3,11,female,Sports
13205,1,1,9,3,11,male,Sports
13206,1,1,9,3,11,female,Natural science
13207,1,1,9,3,6,female,Sports
13208,1,1,9,3,11,female,Artistic
13209,1,1,9,3,11,female,Sports
13210,1,1,9,3,5,male,Tourism
13211,1,1,9,3,5,male,Artistic
13212,1,1,9,3,6,male,Sports
13213,1,1,9,3,6,female,Technical
13214,1,1,9,3,6,female,Sports
13215,1,1,9,3,6,male,Technical
13216,1,1,9,3,6,male,Technical
13217,1,1,9,3,3,female,Artistic
13218,1,1,9,3,2,male,Sports
13219,1,1,9,3,13,female,Natural science
13220,1,1,9,4,6,female,Technical
13221,1,1,9,3,10,male,Technical
13222,1,1,9,3,1,male,Sports
13223,1,1,9,4,11,male,Sports
13224,1,1,9,4,11,male,Sports
13225,1,1,9,3,6,male,Sports
13226,1,1,9,3,8,female,Natural science
13227,1,1,9,3,8,female,Artistic
13228,1,1,9,3,12,male,Socio-pedagogical
13229,1,1,9,3,3,male,Natural science
13230,1,1,9,3,3,male,Technical
13231,1,1,9,3,3,male,Technical
13232,1,0,9,3,12,male,Technical
13233,1,0,9,3,12,male,Technical
13234,1,1,9,3,2,female,Natural science
13235,1,1,9,3,6,female,Artistic
13236,1,1,9,3,6,female,Artistic
13237,1,1,9,3,13,male,Artistic
13238,1,1,9,3,13,male,Artistic
13239,1,1,9,3,5,female,Artistic
13240,1,1,9,3,5,female,Artistic
13241,1,1,9,3,13,male,Sports
13242,1,1,9,3,13,male,Technical
13243,1,1,9,2,1,male,Sports
13244,1,1,9,3,13,male,Technical
13245,1,1,9,3,6,female,Sports
13246,1,1,9,2,8,female,Natural science
13247,1,1,9,3,8,female,Natural science
13248,2,1,9,3,3,male,Sports
13249,1,1,9,3,10,female,Artistic
13250,1,1,9,3,11,male,Sports
13251,1,1,9,4,2,male,Natural science
13252,1,1,9,3,6,female,Artistic
13253,1,1,9,3,10,female,Artistic
13254,1,1,9,3,5,male,Technical
13255,1,1,8,3,6,male,Sports
13256,1,1,9,3,6,male,Sports
13257,1,1,9,3,6,male,Sports
13258,1,1,9,3,1,female,Artistic
13259,1,1,9,3,1,female,Artistic
13260,1,1,9,3,1,female,Artistic
13261,1,1,9,3,1,female,Artistic
13262,1,1,9,3,1,female,Artistic
13263,1,1,9,3,1,female,Artistic
13264,1,1,9,3,1,female,Artistic
13265,1,1,9,3,1,female,Sports
13266,1,1,8,3,2,female,Sports
13267,1,1,9,3,2,female,Natural science
13268,1,1,9,3,10,male,Natural science
13269,1,1,9,3,2,female,Artistic
13270,1,1,9,3,1,female,Technical
13271,1,1,9,3,3,male,Sports
13272,1,1,9,3,6,male,Sports
13273,1,1,9,3,3,male,Natural science
13274,1,1,9,3,3,female,Artistic
13275,1,1,8,3,3,male,Technical
13276,1,1,8,3,3,male,Technical
13277,1,1,8,3,3,male,Technical
13278,1,1,8,3,6,male,Sports
13279,1,1,8,3,3,male,Natural science
13280,1,1,9,3,5,male,Natural science
13281,1,1,9,8,3,female,Technical
13282,1,1,11,5,2,male,Technical
13283,1,1,9,3,5,female,Artistic
13284,1,1,9,3,5,female,Artistic
13285,1,1,9,3,5,female,Artistic
13286,1,1,9,3,5,female,Artistic
13287,1,1,9,3,5,female,Artistic
13288,1,1,8,3,6,male,Sports
13289,1,1,9,3,6,male,Technical
13290,1,1,9,3,6,male,Artistic
13291,1,1,9,3,6,male,Artistic
13292,1,1,9,3,1,female,Artistic
13293,1,1,9,3,1,female,Artistic
13294,1,1,9,2,1,female,Artistic
13295,1,1,9,3,11,female,Sports
13296,1,1,9,2,1,female,Sports
13297,1,1,8,3,10,male,Sports
13298,1,1,8,2,1,female,Sports
13299,1,1,8,2,13,male,Natural science
13300,1,1,8,2,2,female,Artistic
13301,1,1,9,3,3,female,Artistic
13302,1,1,8,2,1,female,Technical
13303,1,0,8,3,11,female,Artistic
13304,1,0,8,3,11,female,Artistic
13305,1,1,9,3,2,male,Natural science
13306,1,1,8,3,11,female,Artistic
13307,1,1,8,2,2,female,Natural science
13308,1,1,8,3,10,female,Artistic
13309,1,1,9,3,5,female,Artistic
13310,1,1,9,3,10,male,Sports
13311,1,1,9,3,5,male,Natural science
13312,1,1,9,3,5,male,Natural science
13313,1,1,9,3,4,female,Artistic
13314,1,1,9,3,7,female,Sports
13315,2,1,8,3,13,female,Natural science
13316,1,1,8,2,6,male,Natural science
13317,1,1,9,3,4,female,Natural science
13318,1,1,8,3,2,male,Artistic
13319,1,1,9,3,4,female,Natural science
13320,1,1,9,3,6,female,Artistic
13321,1,1,8,3,9,male,Artistic
13322,1,1,9,3,8,male,Sports
13323,1,1,9,3,13,male,Natural science
13324,1,1,8,3,13,male,Sports
13325,1,1,9,3,13,female,Natural science
13326,1,1,9,3,4,female,Natural science
13327,1,1,9,3,4,female,Natural science
13328,1,1,9,2,3,male,Natural science
13329,1,1,9,2,3,male,Natural science
13330,1,1,9,3,11,female,Artistic
13331,1,1,9,3,11,female,Artistic
13332,1,1,9,3,11,female,Artistic
13333,1,1,8,3,1,male,Sports
13334,1,1,9,3,13,male,Natural science
13335,1,1,8,3,1,male,Natural science
13336,1,1,9,3,1,male,Natural science
13337,1,0,8,3,5,male,Artistic
13338,1,1,9,3,6,male,Natural science
13339,1,1,8,3,6,female,Artistic
13340,1,1,8,3,5,female,Artistic
13341,1,1,8,3,3,male,Sports
13342,1,1,9,3,2,female,Technical
13343,1,1,9,3,7,female,Natural science
13344,1,1,9,3,2,female,Natural science
13345,1,1,8,3,6,male,Sports
13346,1,1,8,3,6,male,Artistic
13347,1,1,9,3,6,male,Artistic
13348,1,1,9,3,6,male,Artistic
13349,1,1,8,3,1,male,Artistic
13350,1,1,9,3,5,male,Sports
13351,1,1,8,3,15,female,Sports
13352,1,1,9,3,10,male,Artistic
13353,1,1,8,3,3,male,Artistic
13354,1,1,8,3,3,male,Artistic
13355,1,1,8,2,10,male,Sports
13356,1,1,9,3,8,male,Technical
13357,1,1,8,3,3,male,Technical
13358,1,1,8,3,4,male,Natural science
13359,1,1,9,3,9,female,Natural science
13360,1,1,8,3,3,male,Technical
13361,1,1,8,3,10,male,Technical
13362,1,1,9,2,3,female,Artistic
13363,1,1,9,2,3,female,Artistic
13364,1,1,9,2,3,female,Artistic
13365,1,1,9,3,3,female,Artistic
13366,1,1,9,3,6,female,Sports
13367,1,1,8,3,5,male,Sports
13368,1,1,8,3,7,male,Technical
13369,1,1,8,3,7,male,Sports
13370,1,1,8,3,3,male,Natural science
13371,1,1,8,3,13,female,Natural science
13372,1,1,9,3,12,female,Sports
13373,1,1,8,3,12,female,Socio-pedagogical
13374,1,1,8,3,12,female,Sports
13375,1,1,9,2,11,male,Socio-pedagogical
13376,1,1,9,3,4,male,Artistic
13377,1,1,9,3,4,male,Artistic
13378,1,1,14,8,4,male,Technical
13379,1,1,14,8,4,male,Technical
13380,1,1,8,2,11,male,Technical
13381,1,1,8,2,11,male,Technical
13382,1,1,8,2,11,male,Technical
13383,1,0,8,2,4,male,Technical
13384,1,1,8,3,8,male,Technical
13385,1,1,8,2,8,male,Sports
13386,1,1,8,3,6,male,Sports
13387,1,1,9,3,6,male,Sports
13388,1,1,9,3,10,male,Natural science
13389,1,1,8,3,8,male,Technical
13390,1,1,8,3,6,male,Technical
13391,1,1,8,3,6,male,Artistic
13392,1,1,8,3,6,female,Artistic
13393,1,1,8,3,6,male,Sports
13394,1,1,8,3,6,female,Technical
13395,1,1,8,3,6,female,Sports
13396,1,1,9,3,1,female,Sports
13397,1,1,8,3,3,female,Natural science
13398,1,1,8,3,10,female,Artistic
13399,1,1,8,3,4,male,Natural science
13400,1,1,8,3,12,female,Artistic
13401,1,1,8,3,12,female,Artistic
13402,1,1,8,3,7,female,Artistic
13403,1,1,8,2,15,male,Technical
13404,1,1,9,2,6,female,Sports
13405,1,1,9,3,6,male,Sports
13406,1,1,9,9,6,male,Artistic
13407,1,1,8,3,6,male,Artistic
13408,1,1,9,3,15,male,Sports
13409,1,1,9,2,6,male,Sports
13410,1,1,9,3,5,male,Natural science
13411,1,1,9,3,6,male,Natural science
13412,1,1,8,3,6,male,Technical
13413,1,1,8,3,7,female,Sports
13414,1,1,8,2,13,male,Natural science
13415,1,1,8,3,13,male,Technical
13416,1,1,8,3,7,male,Technical
13417,1,1,8,3,7,male,Technical
13418,1,1,8,2,6,male,Sports
13419,1,1,9,2,6,male,Sports
13420,1,1,8,3,3,male,Sports
13421,2,1,7,1,6,male,Artistic
13422,2,1,7,1,6,male,Artistic
13423,1,1,8,3,1,female,Sports
13424,1,1,8,3,8,male,Natural science
13425,1,1,8,3,8,female,Artistic
13426,1,1,8,2,8,female,Artistic
13427,1,1,8,2,6,male,Artistic
13428,1,1,8,2,6,male,Artistic
13429,1,1,9,3,5,female,Sports
13430,1,1,9,3,13,male,Natural science
13431,1,1,8,2,3,male,Socio-pedagogical
13432,1,1,8,2,6,male,Technical
13433,1,1,9,3,14,female,Artistic
13434,1,1,9,3,14,female,Artistic
13435,1,1,8,3,14,female,Natural science
13436,1,1,8,3,6,female,Natural science
13437,1,1,8,3,14,female,Artistic
13438,1,1,8,3,11,male,Sports
13439,1,1,9,2,6,male,Sports
13440,1,1,8,3,6,female,Artistic
13441,1,1,9,3,6,female,Artistic
13442,1,1,8,3,6,male,Technical
13443,1,1,8,3,6,male,Technical
13444,1,1,8,3,6,female,Artistic
13445,1,1,8,3,3,male,Sports
13446,1,1,9,3,3,male,Artistic
13447,1,1,8,3,6,male,Sports
13448,1,1,7,2,2,female,Natural science
13449,1,1,8,3,6,female,Artistic
13450,1,1,8,3,6,female,Artistic
13451,2,1,9,3,17,male,Artistic
13452,1,1,8,3,6,female,Artistic
13453,1,0,8,3,6,female,Artistic
13454,1,1,8,3,6,female,Sports
13455,1,1,9,3,2,female,Natural science
13456,1,1,8,2,6,female,Artistic
13457,1,1,9,2,11,female,Natural science
13458,1,1,8,3,10,female,Technical
13459,1,1,8,3,6,female,Sports
13460,1,1,8,3,10,female,Artistic
13461,1,1,9,3,6,female,Artistic
13462,1,1,8,3,2,female,Natural science
13463,1,1,8,3,2,male,Tourism
13464,1,1,9,3,4,female,Artistic
13465,1,1,9,3,4,female,Artistic
13466,1,1,8,3,4,female,Artistic
13467,1,1,8,2,11,female,Sports
13468,1,1,8,3,4,female,Sports
13469,1,1,8,2,3,female,Sports
13470,1,1,9,3,4,female,Technical
13471,1,1,8,3,11,female,Sports
13472,1,1,8,2,2,male,Artistic
13473,1,1,9,3,4,male,Socio-pedagogical
13474,1,1,9,3,10,male,Technical
13475,1,1,8,2,10,male,Technical
13476,1,1,9,3,6,female,Artistic
13477,1,1,8,2,3,male,Sports
13478,1,1,8,2,3,male,Natural science
13479,2,1,9,2,3,male,Natural science
13480,2,1,9,2,3,male,Natural science
13481,1,1,8,2,3,male,Technical
13482,1,1,8,2,3,male,Technical
13483,1,1,8,2,3,male,Technical
13484,1,1,8,2,6,male,Artistic
13485,1,1,8,2,6,male,Artistic
13486,1,1,8,3,4,female,Sports
13487,1,1,9,3,6,male,Sports
13488,1,1,9,3,11,female,Sports
13489,1,1,8,2,6,female,Sports
13490,1,1,8,2,6,male,Sports
13491,1,1,8,2,6,male,Sports
13492,1,1,8,2,6,male,Socio-pedagogical
13493,1,1,8,3,2,male,Natural science
13494,1,1,8,2,6,male,Technical
13495,1,1,8,2,6,male,Technical
13496,1,1,8,3,1,female,Artistic
13497,1,1,9,3,7,male,Technical
13498,1,1,8,1,6,female,Sports
13499,1,1,8,2,4,female,Natural science
13500,1,1,8,2,11,male,Artistic
13501,1,1,8,2,11,male,Artistic
13502,1,1,8,2,6,female,Artistic
13503,1,1,8,2,6,female,Artistic
13504,1,1,8,2,6,female,Artistic
13505,1,1,9,3,8,male,Sports
13506,1,1,8,2,11,male,Sports
13507,1,1,8,3,2,female,Natural science
13508,1,1,8,2,4,male,Artistic
13509,1,1,9,3,5,female,Sports
13510,1,1,8,3,3,female,Artistic
13511,1,1,8,3,3,female,Artistic
13512,1,1,8,2,10,male,Artistic
13513,1,1,8,2,10,male,Artistic
13514,1,1,8,3,8,female,Sports
13515,1,1,8,3,8,male,Artistic
13516,1,0,8,3,3,female,Artistic
13517,1,1,8,2,12,female,Artistic
13518,1,1,8,2,12,female,Artistic
13519,1,0,9,4,6,male,Sports
13520,1,1,9,3,13,female,Natural science
13521,1,1,8,3,6,male,Sports
13522,1,1,8,2,6,male,Sports
13523,1,1,8,3,8,female,Artistic
13524,1,1,8,3,6,male,Technical
13525,1,1,9,3,6,male,Technical
13526,1,1,9,3,2,female,Artistic
13527,1,1,8,2,6,male,Technical
13528,1,1,8,2,6,female,Artistic
13529,1,1,8,2,2,male,Sports
13530,1,1,8,3,10,male,Technical
13531,1,1,8,2,2,male,Technical
13532,1,1,8,2,2,male,Technical
13533,1,1,8,3,10,male,Technical
13534,1,1,8,3,10,male,Artistic
13535,1,1,8,3,6,female,Artistic
13536,1,1,8,3,3,male,Sports
13537,1,1,8,2,5,male,Technical
13538,1,1,8,3,6,male,Artistic
13539,1,1,8,3,6,male,Artistic
13540,1,1,8,3,6,male,Sports
13541,1,1,8,3,7,female,Sports
13542,1,1,8,2,10,female,Artistic
13543,1,1,9,3,6,male,Sports
13544,1,1,8,3,7,female,Artistic
13545,1,0,8,3,2,female,Artistic
13546,1,1,8,2,10,female,Artistic
13547,1,1,8,3,11,male,Sports
13548,1,1,8,2,2,male,Natural science
13549,1,1,8,2,2,male,Natural science
13550,1,1,8,2,2,male,Artistic
13551,1,1,8,2,3,female,Sports
13552,1,1,8,2,13,female,Natural science
13553,1,1,8,2,13,female,Artistic
13554,1,1,9,3,4,male,Socio-pedagogical
13555,1,1,8,3,4,male,Natural science
13556,1,1,8,3,11,female,Artistic
13557,1,1,8,3,8,female,Socio-pedagogical
13558,1,1,9,3,6,male,Technical
13559,1,1,8,2,6,female,Artistic
13560,1,1,8,2,6,female,Artistic
13561,1,1,8,2,6,female,Artistic
13562,1,1,8,2,6,female,Sports
13563,1,1,8,2,6,female,Artistic
13564,1,1,8,2,6,female,Artistic
13565,1,1,8,2,3,male,Sports
13566,1,1,8,2,2,male,Sports
13567,1,1,8,2,6,female,Artistic
13568,1,1,8,2,6,female,Artistic
13569,1,1,8,2,6,female,Artistic
13570,1,1,9,3,6,female,Sports
13571,1,1,8,2,11,male,Artistic
13572,1,0,8,2,2,male,Sports
13573,1,1,8,2,2,male,Natural science
13574,1,1,8,2,2,male,Socio-pedagogical
13575,1,0,8,3,2,female,Artistic
13576,1,1,8,2,16,female,Natural science
13577,1,1,8,2,10,male,Technical
13578,1,1,8,3,10,male,Sports
13579,1,1,8,2,9,female,Natural science
13580,1,1,8,2,13,male,Sports
13581,1,1,8,3,1,female,Sports
13582,1,1,7,1,13,male,Technical
13583,1,1,8,2,13,male,Technical
13584,1,0,8,2,1,male,Technical
13585,1,1,8,3,2,female,Artistic
13586,1,1,8,8,11,female,Artistic
13587,1,1,9,8,11,female,Artistic
13588,1,1,8,2,11,female,Artistic
13589,1,1,8,3,6,male,Sports
13590,1,0,8,2,13,female,Artistic
13591,1,1,8,3,2,female,Artistic
13592,1,1,8,2,4,female,Artistic
13593,1,1,8,2,4,female,Artistic
13594,1,1,8,2,4,female,Artistic
13595,1,0,8,2,5,male,Technical
13596,1,1,9,3,8,female,Artistic
13597,1,0,8,2,4,female,Artistic
13598,1,1,8,3,2,male,Sports
13599,1,1,8,2,4,female,Tourism
13600,1,0,9,4,1,male,Technical
13601,1,1,10,2,3,male,Sports
13602,1,1,8,2,2,female,Natural science
13603,1,1,8,3,6,female,Natural science
13604,1,1,8,2,3,male,Technical
13605,1,1,8,4,3,female,Artistic
13606,1,1,8,2,3,female,Sports
13607,1,1,9,2,3,female,Sports
